network,infection_probability,source_vertex,mean_total_infected,median_total_infected,variance_total_infected,std_total_infected,skewness_total_infected,min_total_infected,max_total_infected,mean_final_tick
graf_real_100_275,0.3,49,20.65,1.0,799.9873737373736,28.284048043683097,0.766888639991641,1,69,2.84
graf_real_100_275,0.3,48,20.31,1.0,809.0645454545454,28.44405993269149,0.8179332991945666,1,72,2.85
graf_real_100_275,0.3,72,19.63,1.0,755.8112121212124,27.49202088099768,0.8286854109739978,1,68,2.78
graf_real_100_275,0.3,99,19.09,1.0,743.7392929292929,27.271583982770288,0.8707916354372586,1,75,2.65
graf_real_100_275,0.3,13,18.43,1.0,758.6920202020203,27.544364581562238,0.9716007253802519,1,73,2.62
graf_real_100_275,0.3,36,18.4,1.0,724.4848484848485,26.916256212275297,0.93524396667555,1,71,2.64
graf_real_100_275,0.3,39,18.39,1.0,753.5736363636364,27.451295713747946,0.9641373950798212,1,68,2.67
graf_real_100_275,0.3,60,18.18,1.0,737.5834343434344,27.158487335332843,0.973175561082033,1,69,2.56
graf_real_100_275,0.3,14,17.99,1.0,758.2120202020204,27.53564998691733,1.0322639221548318,1,71,2.58
graf_real_100_275,0.3,52,17.7,1.0,731.8686868686868,27.05307167159927,1.0293548258690643,1,70,2.54
graf_real_100_275,0.3,92,17.61,1.0,727.0079797979797,26.963085502182047,1.0444076724957043,1,73,2.5
graf_real_100_275,0.3,35,17.18,1.0,698.9369696969696,26.43741609342656,1.0780168246294086,1,69,2.74
graf_real_100_275,0.3,66,16.82,1.0,728.8157575757581,26.99658788765273,1.154278962021833,1,71,2.45
graf_real_100_275,0.3,83,16.26,1.0,711.9317171717172,26.682048593983883,1.2043528835387947,1,76,2.35
graf_real_100_275,0.3,73,14.97,1.0,630.7162626262628,25.114065035877065,1.2725282208316575,1,69,2.37
graf_real_100_275,0.3,88,14.75,1.0,644.9368686868686,25.39560727147253,1.332753212127509,1,70,2.33
graf_real_100_275,0.3,37,14.27,1.0,601.4920202020201,24.525334252605408,1.338617964395048,1,69,2.22
graf_real_100_275,0.5,84,80.15,80.0,12.977272727272789,3.6023981911044745,-0.10835900622797714,71,88,6.0
graf_real_100_275,0.5,58,79.88,80.0,15.924848484848487,3.9905950038620164,0.006444547450165889,69,90,5.79
graf_real_100_275,0.5,27,79.84,80.0,14.054949494949508,3.7489931308218623,0.018446338451604823,70,91,5.68
graf_real_100_275,0.5,69,79.79,80.5,19.521111111111114,4.418270149177291,-0.42478150981416496,68,90,5.69
graf_real_100_275,0.5,100,79.79,80.0,16.915050505050484,4.112791084537419,-0.21380598163439687,69,88,5.71
graf_real_100_275,0.5,94,79.76,80.0,13.376161616161598,3.6573435190260155,0.41228327809021076,73,90,6.05
graf_real_100_275,0.5,2,79.67,80.0,15.799090909090909,3.9748070279059973,0.036611484826296746,70,90,4.51
graf_real_100_275,0.5,28,79.64,80.0,12.353939393939394,3.514817120980748,-0.12259134811091917,68,89,5.72
graf_real_100_275,0.5,15,79.45,79.5,17.037878787878782,4.12769654745583,-0.021577295356175485,69,89,5.81
graf_real_100_275,0.5,42,79.44,79.5,14.794343434343418,3.8463415649605817,-0.2557299842705463,65,89,5.72
graf_real_100_275,0.5,86,79.42,80.0,10.185454545454549,3.191465892885987,-0.3804770858754233,69,88,5.83
graf_real_100_275,0.5,23,79.34,79.0,15.25696969696969,3.9060171142699427,0.21920837085148326,70,88,5.66
graf_real_100_275,0.5,74,79.31,80.0,16.53929292929292,4.066852951520736,-0.8625324041672185,64,87,5.7
graf_real_100_275,0.5,55,79.26,79.0,14.153939393939396,3.762172164314041,-0.05472510931332566,70,87,5.88
graf_real_100_275,0.5,82,79.25,80.0,79.01767676767682,8.889188757568197,-7.015754464005217,1,88,6.01
graf_real_100_275,0.5,11,79.24,79.0,16.406464646464627,4.050489432953088,-0.2532553177943164,70,86,5.76
graf_real_100_275,0.5,33,79.2,79.0,14.989898989898958,3.871679091802284,-0.215463183256347,67,87,5.72
graf_real_100_275,0.5,75,79.19,80.0,77.4079797979798,8.798180482234939,-7.20667210645754,1,88,5.79
graf_real_100_275,0.5,50,79.15,79.0,16.22979797979797,4.028622342662311,-0.30178390430140994,66,91,6.05
graf_real_100_275,0.5,43,79.11,80.0,12.058484848484841,3.472532915392573,-0.22426316198980883,70,88,5.96
graf_real_100_275,0.5,5,79.08,79.0,76.5995959595959,8.75211951241503,-6.993398414334375,2,89,5.68
graf_real_100_275,0.5,32,78.93,80.0,73.01525252525255,8.544896285225033,-7.799521534026236,1,87,5.72
graf_real_100_275,0.5,90,78.9,80.0,78.6565656565656,8.868853683344065,-6.926922873730861,1,89,5.73
graf_real_100_275,0.5,68,78.56,80.0,74.349898989899,8.622638748660355,-7.502517897740725,1,88,5.71
graf_real_100_275,0.5,26,78.51,80.0,81.42414141414139,9.023532646039543,-6.5221460712961905,1,89,5.91
graf_real_100_275,0.5,67,78.34,80.0,138.4892929292929,11.768147387303275,-5.813959023296502,1,90,5.83
graf_real_100_275,0.5,85,78.31,80.0,136.05444444444436,11.664237842415782,-5.854415954248089,1,88,5.78
graf_real_100_275,0.5,57,78.07,79.0,134.8738383838384,11.613519638070038,-5.996128107123089,1,87,5.69
graf_real_100_275,0.5,3,78.01,79.0,133.50494949494953,11.554434191900075,-5.936872097312916,1,89,6.25
graf_real_100_275,0.5,53,77.97,80.0,137.9283838383837,11.744291542633965,-5.761304635021031,1,88,5.85
graf_real_100_275,0.5,64,77.87,80.0,197.0031313131313,14.035780395586535,-4.8426507435583535,2,89,5.81
graf_real_100_275,0.5,59,77.86,79.0,140.94989898989897,11.87223226650738,-5.5614061154922885,1,89,5.91
graf_real_100_275,0.5,77,77.73,79.0,139.91626262626266,11.828620487033248,-5.564992721928602,1,90,5.82
graf_real_100_275,0.5,96,77.61,79.0,130.86656565656557,11.439692550788486,-5.7816842388931295,1,92,5.76
graf_real_100_275,0.5,25,76.85,79.0,191.64393939393932,13.843552267894946,-4.98204592005729,1,90,5.94
graf_real_100_275,0.5,71,76.64,79.0,191.06101010101014,13.822482052837332,-4.96601550978936,1,89,5.75
graf_real_100_275,0.5,9,75.13,79.5,354.417272727273,18.82597335404661,-3.534753350212727,1,90,5.75
graf_real_100_275,0.5,41,74.92,80.0,364.559191919192,19.093433214568616,-3.549999094610509,1,88,5.6
graf_real_100_275,0.5,87,74.43,80.0,425.19707070707074,20.62030724085048,-3.1700572464200905,1,89,5.74
graf_real_100_275,0.5,61,74.3,79.0,421.00000000000017,20.518284528683196,-3.2465951435941807,1,89,5.77
graf_real_100_275,0.5,81,74.28,79.0,359.29454545454564,18.95506648509959,-3.5328171673216473,1,87,5.72
graf_real_100_275,0.5,16,74.27,80.0,414.3405050505049,20.35535568469647,-3.2256938537576754,1,87,5.81
graf_real_100_275,0.5,56,74.02,79.0,412.12080808080793,20.300758805542415,-3.260291401538305,1,87,5.76
graf_real_100_275,0.5,22,73.97,79.0,417.8071717171716,20.44033198647154,-3.215281121258439,1,90,5.81
graf_real_100_275,0.5,89,73.82,79.0,410.6541414141416,20.264603164487124,-3.2039735677190064,1,90,5.67
graf_real_100_275,0.5,31,72.7,78.0,465.88888888888897,21.58445943008277,-2.9543094194543773,1,89,5.58
graf_real_100_275,0.5,18,71.34,80.0,635.5802020202016,25.210716015619262,-2.3961345068152666,1,91,5.43
graf_real_100_275,0.5,21,68.97,78.5,752.5142424242423,27.431993045060402,-2.029513507043749,1,94,5.43
graf_real_100_275,0.5,97,67.25,78.0,788.3308080808082,28.07722935192873,-1.9174383753351414,1,87,5.23
graf_real_100_275,0.5,19,66.29,78.5,886.7938383838385,29.779083907733604,-1.7270610837355607,1,90,5.01
graf_real_100_275,0.5,46,66.15,79.5,933.9873737373736,30.56120700720725,-1.6316988514521098,1,88,5.36
graf_real_100_275,0.5,91,65.5,78.5,918.9393939393942,30.31401316123278,-1.6333091717210328,1,87,5.26
graf_real_100_275,0.5,79,65.45,79.0,936.0277777777785,30.594571050723665,-1.6282768255844962,1,91,4.94
graf_real_100_275,0.5,95,64.85,78.0,968.997474747475,31.12872427112096,-1.5543893005493994,1,90,5.1
graf_real_100_275,0.5,101,64.14,78.0,1011.0105050505045,31.796391384094274,-1.4656700693181897,1,90,5.2
graf_real_100_275,0.5,47,63.65,78.0,1006.0883838383837,31.71889632125279,-1.4671711729443262,1,88,5.02
graf_real_100_275,0.5,24,62.48,78.0,1067.2016161616168,32.66805191868068,-1.3318196899250472,1,87,4.93
graf_real_100_275,0.5,29,61.47,78.0,1115.9687878787881,33.40611901850899,-1.2571848047245533,1,89,4.79
graf_real_100_275,0.5,30,61.08,79.0,1142.1349494949493,33.79548711729052,-1.208506661590539,1,88,5.0
graf_real_100_275,0.5,65,61.04,79.0,1159.1701010101008,34.04658721531573,-1.2080220739067822,1,87,4.87
graf_real_100_275,0.5,8,58.62,77.0,1210.6622222222225,34.79457173500232,-1.021321393132312,1,88,4.87
graf_real_100_275,0.5,98,58.51,78.0,1243.4039393939393,35.26193329064559,-1.03077502348642,1,87,4.45
graf_real_100_275,0.5,12,58.26,77.0,1235.3458585858587,35.14748723004048,-1.0232288335787432,1,87,4.71
graf_real_100_275,0.5,63,58.18,78.0,1223.2399999999996,34.97484810546001,-1.0215569394952373,1,88,4.75
graf_real_100_275,0.5,78,57.97,78.0,1286.6354545454542,35.869701065738674,-0.9646633354643742,1,90,4.44
graf_real_100_275,0.5,7,57.91,78.0,1274.1029292929295,35.6945784299651,-0.965051030010248,1,88,4.68
graf_real_100_275,0.5,40,57.44,78.0,1318.4711111111108,36.3107575122182,-0.9095617846340227,1,89,4.55
graf_real_100_275,0.5,62,57.38,77.5,1260.8440404040407,35.50836578053178,-0.9623447486145477,1,88,4.64
graf_real_100_275,0.5,93,55.87,78.0,1294.5788888888892,35.98025693194657,-0.8539838535918238,1,90,4.57
graf_real_100_275,0.5,44,55.05,78.0,1382.3712121212125,37.180252986245435,-0.76092001571833,1,91,4.33
graf_real_100_275,0.5,4,54.7,78.0,1373.9292929292924,37.06655221259852,-0.7576779232299561,1,89,4.31
graf_real_100_275,0.5,70,54.53,77.0,1363.059696969697,36.91963836455738,-0.7480598052890374,1,90,4.54
graf_real_100_275,0.5,80,54.46,78.0,1415.9882828282825,37.629619753968846,-0.7150206321147309,1,89,4.3
graf_real_100_275,0.5,34,52.29,76.5,1418.6322222222223,37.66473446371582,-0.6209824005823513,1,87,4.34
graf_real_100_275,0.5,10,51.6,77.0,1447.191919191919,38.04197575300104,-0.5680685976894984,1,87,4.18
graf_real_100_275,0.5,35,50.5,77.0,1446.3939393939388,38.03148615810246,-0.5247481665577688,1,91,4.04
graf_real_100_275,0.5,6,47.19,76.0,1548.559494949495,39.3517406851272,-0.3118771237552761,1,88,3.78
graf_real_100_275,0.5,83,46.82,76.0,1543.179393939394,39.28332208379778,-0.31414204519979566,1,91,3.64
graf_real_100_275,0.5,51,45.86,75.0,1540.5458585858578,39.24978800689066,-0.2731494834987119,1,86,3.61
graf_real_100_275,0.5,36,44.22,75.5,1616.2339393939396,40.20241210915011,-0.14610704676709532,1,92,3.5
graf_real_100_275,0.5,13,42.99,71.0,1590.4948484848487,39.88100861920181,-0.10097466900390159,1,92,3.33
graf_real_100_275,0.5,76,42.92,72.0,1584.5793939393943,39.80677572900616,-0.1024196036887728,1,88,3.39
graf_real_100_275,0.5,45,42.16,71.5,1587.5296969696976,39.84381629525085,-0.06609827122264741,1,91,3.42
graf_real_100_275,0.5,92,41.76,73.0,1554.6084848484845,39.42852374675578,-0.07062671501431327,1,85,3.42
graf_real_100_275,0.5,60,41.41,71.5,1594.3251515151514,39.92900138389579,-0.022467080639708165,1,88,3.34
graf_real_100_275,0.5,37,41.37,71.5,1586.8213131313132,39.83492579547894,-0.030937949986884632,1,86,3.29
graf_real_100_275,0.5,20,41.34,69.5,1589.0347474747473,39.862698697839654,-0.022214524174680166,1,88,3.28
graf_real_100_275,0.5,49,40.45,36.5,1579.3005050505055,39.74041400200186,0.01386795085737346,1,87,3.23
graf_real_100_275,0.5,73,40.34,35.5,1570.004444444444,39.62328159610766,0.012975087404479356,1,86,3.2
graf_real_100_275,0.5,66,39.63,1.0,1578.174848484848,39.726248859977304,0.05886493166639847,1,91,3.27
graf_real_100_275,0.5,88,38.25,1.0,1588.5328282828289,39.85640260087241,0.13689910368463115,1,88,3.08
graf_real_100_275,0.5,38,37.58,1.0,1593.4177777777786,39.91763742730497,0.17587195176693016,1,91,3.11
graf_real_100_275,0.5,54,37.29,1.0,1566.9958585858592,39.585298515810884,0.17346545422173432,1,87,3.08
graf_real_100_275,0.5,14,37.16,1.0,1557.5903030303039,39.46631858978367,0.17678478070316778,1,89,3.1
graf_real_100_275,0.5,17,36.41,1.0,1553.6584848484852,39.41647478971813,0.21522334422995013,1,87,2.96
graf_real_100_275,0.5,99,36.33,1.0,1547.960707070707,39.34413179968148,0.2178574683042254,1,89,3.11
graf_real_100_275,0.5,72,36.2,1.0,1535.1515151515152,39.18100962394302,0.21508527300513958,1,88,3.04
graf_real_100_275,0.5,52,35.14,1.0,1567.2529292929285,39.588545430375795,0.3001292273231408,1,90,2.9
graf_real_100_275,0.5,48,31.56,1.0,1481.0367676767673,38.4842405105878,0.4696612492141921,1,88,2.79
graf_real_100_275,0.5,39,28.47,1.0,1422.1506060606073,37.711412146200615,0.6534523145447257,1,88,2.62
graf_real_100_99,0.01,2,1.85,2.0,0.9368686868686866,0.9679197729505719,0.9897240584000687,1,5,1.54
graf_real_100_99,0.01,58,1.09,1.0,0.16353535353535356,0.40439504637835705,4.450569425080581,1,3,1.09
graf_real_100_99,0.01,7,1.08,1.0,0.2157575757575758,0.4644971213662963,7.078145119372313,1,5,1.06
graf_real_100_99,0.01,45,1.08,1.0,0.21575757575757576,0.4644971213662963,5.843986743139171,1,4,1.06
graf_real_100_99,0.01,67,1.08,1.0,0.2965656565656566,0.5445784209511579,8.098923194060918,1,6,1.05
graf_real_100_99,0.01,72,1.08,1.0,0.29656565656565675,0.544578420951158,8.098923194060916,1,6,1.05
graf_real_100_99,0.01,12,1.07,1.0,0.1263636363636364,0.35547663265485735,5.125798252513051,1,3,1.07
graf_real_100_99,0.01,38,1.06,1.0,0.17818181818181825,0.42211588240886916,8.606477213266308,1,5,1.04
graf_real_100_99,0.01,69,1.06,1.0,0.13777777777777783,0.3711842908553349,6.756401259318302,1,4,1.05
graf_real_100_99,0.01,97,1.06,1.0,0.19838383838383827,0.4454030067072272,7.983799150635174,1,5,1.04
graf_real_100_99,0.01,8,1.05,1.0,0.12878787878787884,0.35887028128263676,7.376088134321314,1,4,1.04
graf_real_100_99,0.01,46,1.05,1.0,0.2500000000000002,0.5000000000000002,9.999999999999995,1,6,1.02
graf_real_100_99,0.01,73,1.05,1.0,0.12878787878787876,0.35887028128263665,7.376088134321323,1,4,1.04
graf_real_100_99,0.01,87,1.05,1.0,0.12878787878787878,0.3588702812826367,7.376088134321322,1,4,1.04
graf_real_100_99,0.01,9,1.04,1.0,0.09939393939393935,0.3152680437246049,8.819440663979504,1,4,1.03
graf_real_100_99,0.01,23,1.04,1.0,0.0791919191919192,0.2814105882725794,6.962011221737282,1,3,1.04
graf_real_100_99,0.01,39,1.04,1.0,0.15999999999999992,0.3999999999999999,10.000000000000005,1,5,1.02
graf_real_100_99,0.01,54,1.04,1.0,0.0993939393939394,0.31526804372460493,8.819440663979506,1,4,1.03
graf_real_100_99,0.01,71,1.04,1.0,0.0791919191919192,0.2814105882725794,6.962011221737284,1,3,1.04
graf_real_100_99,0.01,84,1.04,1.0,0.05898989898989899,0.24287836253956216,6.68526829675457,1,3,1.04
graf_real_100_99,0.01,85,1.04,1.0,0.16,0.4,10.0,1,5,1.02
graf_real_100_99,0.01,88,1.04,1.0,0.07919191919191919,0.28141058827257937,6.962011221737287,1,3,1.04
graf_real_100_99,0.01,13,1.03,1.0,0.09000000000000004,0.30000000000000004,9.999999999999998,1,4,1.02
graf_real_100_99,0.01,17,1.03,1.0,0.09000000000000004,0.30000000000000004,9.999999999999995,1,4,1.02
graf_real_100_99,0.01,21,1.03,1.0,0.09000000000000002,0.30000000000000004,10.0,1,4,1.02
graf_real_100_99,0.01,25,1.03,1.0,0.04959595959595959,0.22270150335361363,7.983799150635172,1,3,1.03
graf_real_100_99,0.01,27,1.03,1.0,0.09000000000000004,0.30000000000000004,9.999999999999996,1,4,1.02
graf_real_100_99,0.01,64,1.03,1.0,0.09,0.3,10.0,1,4,1.02
graf_real_100_99,0.01,77,1.03,1.0,0.09000000000000002,0.30000000000000004,10.0,1,4,1.02
graf_real_100_99,0.01,80,1.03,1.0,0.09000000000000002,0.30000000000000004,10.0,1,4,1.02
graf_real_100_99,0.01,81,1.03,1.0,0.04959595959595959,0.22270150335361363,7.983799150635171,1,3,1.03
graf_real_100_99,0.01,90,1.03,1.0,0.09000000000000002,0.30000000000000004,10.0,1,4,1.02
graf_real_100_99,0.01,91,1.03,1.0,0.08999999999999998,0.3,10.000000000000005,1,4,1.02
graf_real_100_99,0.01,96,1.03,1.0,0.049595959595959596,0.22270150335361366,7.983799150635166,1,3,1.03
graf_real_100_99,0.01,99,1.03,1.0,0.04959595959595958,0.22270150335361363,7.983799150635171,1,3,1.03
graf_real_100_99,0.01,5,1.02,1.0,0.04,0.2,10.0,1,3,1.02
graf_real_100_99,0.01,18,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000005,1,3,1.02
graf_real_100_99,0.01,29,1.02,1.0,0.039999999999999994,0.19999999999999998,9.999999999999996,1,3,1.02
graf_real_100_99,0.01,30,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,33,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000005,1,3,1.02
graf_real_100_99,0.01,37,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,40,1.02,1.0,0.039999999999999994,0.19999999999999998,9.999999999999996,1,3,1.02
graf_real_100_99,0.01,41,1.02,1.0,0.039999999999999994,0.19999999999999998,9.999999999999998,1,3,1.02
graf_real_100_99,0.01,59,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000004,1,3,1.02
graf_real_100_99,0.01,63,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,70,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,76,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,82,1.02,1.0,0.039999999999999994,0.19999999999999998,10.0,1,3,1.02
graf_real_100_99,0.01,92,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000002,1,3,1.02
graf_real_100_99,0.01,93,1.02,1.0,0.04,0.2,10.0,1,3,1.02
graf_real_100_99,0.01,98,1.02,1.0,0.039999999999999994,0.19999999999999998,10.000000000000007,1,3,1.02
graf_real_100_99,0.01,101,1.02,1.0,0.04,0.2,9.999999999999998,1,3,1.02
graf_real_100_99,0.01,4,1.01,1.0,0.009999999999999998,0.09999999999999999,10.000000000000009,1,2,1.01
graf_real_100_99,0.01,10,1.01,1.0,0.010000000000000005,0.10000000000000003,9.999999999999996,1,2,1.01
graf_real_100_99,0.01,24,1.01,1.0,0.010000000000000004,0.10000000000000002,9.999999999999996,1,2,1.01
graf_real_100_99,0.01,34,1.01,1.0,0.01,0.1,10.0,1,2,1.01
graf_real_100_99,0.01,42,1.01,1.0,0.009999999999999998,0.09999999999999999,10.000000000000007,1,2,1.01
graf_real_100_99,0.01,43,1.01,1.0,0.010000000000000005,0.10000000000000003,9.999999999999998,1,2,1.01
graf_real_100_99,0.01,44,1.01,1.0,0.009999999999999998,0.09999999999999999,10.0,1,2,1.01
graf_real_100_99,0.01,55,1.01,1.0,0.010000000000000004,0.10000000000000002,9.999999999999995,1,2,1.01
graf_real_100_99,0.01,61,1.01,1.0,0.010000000000000004,0.10000000000000002,9.999999999999996,1,2,1.01
graf_real_100_99,0.01,62,1.01,1.0,0.01,0.1,10.000000000000002,1,2,1.01
graf_real_100_99,0.01,68,1.01,1.0,0.010000000000000005,0.10000000000000003,9.999999999999996,1,2,1.01
graf_real_100_99,0.01,75,1.01,1.0,0.010000000000000007,0.10000000000000003,10.000000000000005,1,2,1.01
graf_real_100_99,0.01,79,1.01,1.0,0.009999999999999998,0.09999999999999999,10.000000000000005,1,2,1.01
graf_real_100_99,0.01,86,1.01,1.0,0.010000000000000004,0.10000000000000002,9.999999999999996,1,2,1.01
graf_real_100_99,0.01,89,1.01,1.0,0.010000000000000007,0.10000000000000003,10.000000000000004,1,2,1.01
graf_real_100_99,0.01,100,1.01,1.0,0.009999999999999997,0.09999999999999998,10.000000000000004,1,2,1.01
graf_real_100_99,0.01,6,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,11,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,14,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,15,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,16,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,19,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,20,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,22,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,26,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,28,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,31,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,32,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,35,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,36,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,47,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,48,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,49,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,50,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,51,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,52,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,53,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,56,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,57,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,60,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,65,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,66,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,74,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,78,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,83,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,94,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.01,95,1.0,1.0,0.0,0.0,0.0,1,1,1.0
graf_real_100_99,0.04,2,4.71,4.0,3.561515151515151,1.8871976980473326,0.7425134488751638,1,11,1.99
graf_real_100_99,0.04,71,1.57,1.0,3.1970707070707047,1.7880354322749605,3.539856559975107,1,12,1.22
graf_real_100_99,0.04,49,1.48,1.0,2.9187878787878785,1.708446042106065,3.6189367417617757,1,10,1.16
graf_real_100_99,0.04,24,1.43,1.0,2.732424242424241,1.6530046105272185,4.007408832687276,1,10,1.14
graf_real_100_99,0.04,89,1.38,1.0,2.1369696969696963,1.4618377806616218,4.042926166389459,1,10,1.14
graf_real_100_99,0.04,29,1.35,1.0,1.7853535353535357,1.3361712223190318,3.841627128662944,1,8,1.14
graf_real_100_99,0.04,6,1.34,1.0,1.4387878787878787,1.1994948431685226,3.7911184731957386,1,8,1.17
graf_real_100_99,0.04,35,1.34,1.0,1.6206060606060604,1.2730302669638536,4.1887513964540615,1,9,1.16
graf_real_100_99,0.04,52,1.34,1.0,1.9640404040404034,1.4014422585466741,4.133140794084308,1,8,1.12
graf_real_100_99,0.04,101,1.33,1.0,1.5970707070707073,1.2637526289075356,3.9163225459217483,1,8,1.14
graf_real_100_99,0.04,98,1.32,1.0,1.8965656565656566,1.377158544455088,4.6347911156816854,1,10,1.12
graf_real_100_99,0.04,27,1.31,1.0,1.9332323232323232,1.3904072508557783,4.854628904800135,1,9,1.12
graf_real_100_99,0.04,43,1.31,1.0,1.5493939393939395,1.2447465362048369,3.8766309855554115,1,7,1.12
graf_real_100_99,0.04,50,1.31,1.0,1.6908080808080803,1.3003107631670516,4.324064486303122,1,8,1.12
graf_real_100_99,0.04,79,1.31,1.0,1.993838383838384,1.4120334216435473,4.592577922288965,1,9,1.1
graf_real_100_99,0.04,97,1.31,1.0,1.953434343434344,1.3976531556270833,4.636586323516944,1,10,1.1
graf_real_100_99,0.04,60,1.3,1.0,2.0707070707070705,1.4389951600707593,5.205225066968725,1,11,1.1
graf_real_100_99,0.04,65,1.3,1.0,1.9292929292929302,1.3889898953170718,4.867089145646625,1,10,1.1
graf_real_100_99,0.04,87,1.3,1.0,1.5252525252525255,1.2350111437766567,4.75713785161334,1,9,1.14
graf_real_100_99,0.04,11,1.29,1.0,1.6019191919191917,1.2656694639277632,4.77147582495813,1,9,1.12
graf_real_100_99,0.04,63,1.29,1.0,2.106969696969697,1.4515404565390855,4.978031111880637,1,9,1.08
graf_real_100_99,0.04,69,1.29,1.0,1.1574747474747473,1.0758600036597454,3.566280358532583,1,6,1.14
graf_real_100_99,0.04,85,1.29,1.0,1.3392929292929285,1.1572782419508838,4.237468170154788,1,7,1.14
graf_real_100_99,0.04,7,1.28,1.0,1.2339393939393937,1.1108282468227901,4.114683688754032,1,7,1.13
graf_real_100_99,0.04,13,1.28,1.0,1.7995959595959599,1.3414902010808576,5.158188603438851,1,10,1.1
graf_real_100_99,0.04,74,1.28,1.0,1.1935353535353532,1.0924904363587598,4.114798593207219,1,7,1.14
graf_real_100_99,0.04,25,1.27,1.0,1.3708080808080807,1.1708151351977307,4.502542297241455,1,8,1.11
graf_real_100_99,0.04,78,1.27,1.0,1.4920202020202025,1.221482788261956,4.554923359023383,1,8,1.1
graf_real_100_99,0.04,57,1.26,1.0,1.8307070707070707,1.3530362414610595,5.62947865789651,1,11,1.08
graf_real_100_99,0.04,77,1.26,1.0,1.1034343434343432,1.0504448312188237,3.939646161709764,1,6,1.12
graf_real_100_99,0.04,5,1.25,1.0,1.6439393939393934,1.2821619998812137,5.32705805977533,1,9,1.08
graf_real_100_99,0.04,9,1.25,1.0,1.0984848484848484,1.0480862791225007,4.31401865283697,1,7,1.12
graf_real_100_99,0.04,19,1.25,1.0,1.6035353535353538,1.2663077641455704,5.148959286659921,1,9,1.08
graf_real_100_99,0.04,20,1.25,1.0,1.5833333333333337,1.2583057392117918,5.1003743287628165,1,9,1.08
graf_real_100_99,0.04,51,1.25,1.0,1.179292929292929,1.0859525446781406,4.7958031950033275,1,8,1.12
graf_real_100_99,0.04,58,1.25,1.0,1.5833333333333333,1.2583057392117916,5.100374328762817,1,9,1.08
graf_real_100_99,0.04,66,1.25,1.0,1.3409090909090913,1.157976291168818,4.990974737834008,1,9,1.1
graf_real_100_99,0.04,67,1.25,1.0,1.219696969696969,1.1043989178267828,4.306979180596153,1,7,1.1
